Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
2,4,1,0.1,1.23673926227276,-0.420558293861036,0.926647039160743,7,8,7,2,2
2,5,1,0.1,-0.0221619059828328,-0.420558293861036,1.64092234843166,7,12,7,2,1
2,6,1,0.1,0.674954615938704,0.556222259622659,0.734990875314716,7,12,7,1,2
2,7,1,0.1,1.43029531689206,-0.420558293861036,0.589395377642233,3,8,3,1,0
2,8,1,0.1,1.83943819657513,-0.746151811688934,2.55868477564947,3,10,7,1,2
2,9,1,0.1,0.0816974403982539,-0.746151811688934,-0.0220598644309531,3,10,3,2,0
2,10,1,0.1,-0.402979509380151,-0.746151811688934,0.258422518817975,7,10,3,2,0
2,11,1,0.1,-0.0945487231575296,-0.420558293861036,1.17205972305004,7,8,7,2,0
2,12,1,0.1,0.169820522176146,0.556222259622659,2.21179638940027,3,12,7,2,2
2,13,1,0.1,-0.989942179079322,1.53300281310635,0.141631041712795,7,10,3,1,1
2,14,1,0.1,1.68050192408286,-0.420558293861036,0.451382564598701,3,8,7,2,1
2,15,1,0.1,-1.0607553697937,-0.746151811688934,3.63064194579594,7,10,7,1,0
2,16,1,0.1,-0.612271828602644,-0.420558293861036,3.29694141801234,3,12,3,2,2
2,17,1,0.1,0.475104055478128,0.556222259622659,0.728089461924855,3,8,3,2,1
2,18,1,0.1,-0.115005867141683,-0.420558293861036,1.03277170113533,3,12,3,1,2
2,19,1,0.1,-0.706689416221813,0.556222259622659,0.351596222420164,3,12,7,1,1
2,20,1,0.1,-1.42268945566718,-0.746151811688934,0.96238673543795,3,10,7,2,0
2,21,1,0.1,-0.635876225507436,-0.420558293861036,0.125655629736162,7,12,3,2,1
2,22,1,0.1,-1.38649604707984,-0.420558293861036,0.0424446100985566,3,8,7,1,0
2,23,1,0.1,-1.20080812476213,-0.420558293861036,-1.40872656596741,3,8,3,1,1
2,24,1,0.1,-1.25903230379396,-0.420558293861036,-1.67266687584148,7,8,3,2,2
3,1,1,0.1,3.2587883326523,-0.313103974450949,-0.0923025172769439,7,8,3,2,0
