Subject,Trial,Gaussian_Centroid,Standard_Deviation,Reaction_Time,Secondary_Task_Acc,Net_Cognitive_Load,Speed,Number_of_Fish,Turbidity,CameraDistance,Fish_Type
10,21,1,0.1,-1.3440131469427,-0.435642635968827,-1.31354465719294,7,12,3,2,1
10,22,1,0.1,1.07536762020138,-0.435642635968827,0.0419775692860409,3,8,7,1,0
10,23,1,0.1,-0.800437987571368,-0.435642635968827,0.925437760743717,3,8,3,1,1
10,24,1,0.1,-0.772159511072281,-0.435642635968827,0.178141387976394,7,8,3,2,2
12,1,1,0.1,1.63379658227562,-0.0687084700658151,4.85816962005382,7,8,7,2,2
12,2,1,0.1,1.03887795843342,-0.0687084700658151,0.955729767329547,3,8,7,1,2
12,3,1,0.1,0.997957629809359,-0.0687084700658151,-0.415194195829803,7,12,3,2,2
12,4,1,0.1,1.58343310089215,-0.0687084700658151,1.32656391437671,3,12,7,2,2
12,5,1,0.1,-0.558588716698391,-0.893210110855586,-0.00436356850564856,3,10,7,2,1
12,6,1,0.1,0.946020289632659,-0.0687084700658151,1.33962931899911,7,8,3,1,0
12,7,1,0.1,1.61018870037712,-0.0687084700658151,0.364444203473508,3,8,3,2,0
12,8,1,0.1,0.340084654237832,-0.0687084700658151,-1.37988619149914,3,8,3,2,1
12,9,1,0.1,0.333789219064899,-0.0687084700658151,1.03096429633046,3,8,7,1,1
12,10,1,0.1,0.920838548940926,-0.893210110855586,1.37854004225732,7,10,3,1,2
12,11,1,0.1,0.90352610221536,2.4047964523035,2.5499587812341,3,12,3,1,1
12,12,1,0.1,-0.234373805292328,2.4047964523035,1.15436445753933,7,12,3,1,1
12,13,1,0.1,-1.11416087070975,-0.0687084700658151,-0.580767840782248,7,8,3,2,1
12,14,1,0.1,-0.324083756506627,-0.0687084700658151,-1.99075320063099,3,12,7,2,0
12,15,1,0.1,-0.621543068427724,-0.0687084700658151,26.1457666310271,7,8,7,2,0
12,16,1,0.1,0.417203735106265,-0.0687084700658151,-0.528312050826271,3,12,3,2,2
12,17,1,0.1,-0.659315679465324,-0.893210110855586,-0.223762606256746,3,10,3,1,2
12,18,1,0.1,-0.846604875860088,-0.893210110855586,-2.50599871327138,3,10,3,1,0
12,19,1,0.1,-1.26997289123985,-0.893210110855586,0.44313647317344,7,10,7,2,1
12,20,1,0.1,-1.03074635466839,-0.893210110855586,-2.14888157915312,3,10,7,1,0
12,21,1,0.1,-0.819849276375122,-0.893210110855586,-1.06782159365622,7,10,7,1,1
12,22,1,0.1,-0.936314827074387,-0.0687084700658151,-0.454031437481199,7,8,7,1,2
12,23,1,0.1,-0.99454760242402,2.4047964523035,0.0773854455952314,7,12,7,1,0
12,24,1,0.1,-1.31561479624362,-0.0687084700658151,-0.261667678108851,7,8,3,2,0
13,1,1,0.1,0.786978041941942,3.07487454701057,0.871883396907925,7,10,7,1,1
13,2,1,0.1,0.495618884396345,-0.229468249776909,-0.725883298025971,3,8,3,1,1
13,3,1,0.1,-0.376146213974209,1.42270314861683,1.06264172641725,3,12,7,1,0
13,4,1,0.1,0.958093737643324,-0.229468249776909,1.0940366523852,3,8,7,2,1
13,5,1,0.1,1.40669434529289,-0.229468249776909,1.9615807454171,7,12,3,1,2
13,6,1,0.1,0.810101784604291,-0.780192049241489,-0.215501104739269,7,10,3,2,2
13,7,1,0.1,1.27951376064997,-0.780192049241489,-0.821956920517008,3,10,3,2,2
13,8,1,0.1,1.39744484822795,1.42270314861683,1.15611447160665,7,12,3,1,1
13,9,1,0.1,0.49793125866258,1.42270314861683,1.81400982727249,3,12,7,2,2
13,10,1,0.1,0.523367375591164,-0.780192049241489,10.4372379525689,3,10,7,2,0
13,11,1,0.1,0.375375422552131,-0.229468249776909,0.299488478568088,7,12,3,1,0
13,12,1,0.1,1.19164353853305,-0.229468249776909,1.09684596806042,7,12,7,2,2
13,13,1,0.1,0.363813551220956,-0.229468249776909,1.05163908058306,3,8,3,2,0
13,14,1,0.1,-0.850182938552362,-0.780192049241489,-1.14763413517665,3,10,3,2,1
13,15,1,0.1,-1.11379360490314,-0.229468249776909,-0.618985221328895,3,8,3,1,2
13,16,1,0.1,0.449371399071647,-0.780192049241489,1.24856981721523,7,10,7,1,2
